Fighter             	515	fig30       	16.440001	64.0	0	100	600	400	Nomad DF Mk32. Typically deployed for prolonged combat situations that require quick response and good range, this fighter has 2 weapon mounts, hardpoints for missiles, and an average scan range.     	60.0	60.0	60.0	5.0	5.0	5.0	16.0	1.0	1.0	120	1200.0	60.0	IsCivBelters ResearchedFighter1 NotArena                                                                                                                                                                                                                        	ResearchedFighter1                                                                                                                                                                                                                                              	146	600	10	fighter     	0	1	0	129	0	1	20	0	4	514	dialog      	dialog      	140	180	220	260	300	340	514											80	23	150	33	1	0	0	1.0	1.0	500.0
Hvy Troop Transport 	593	utl202      	24.66	45.0	1000	75	975	1200	Lodestar GS Mk44. This transport carries specially trained troops capable of taking over enemy facilities. This heavy version carries EMP Missiles to neutralize base shields.                          	35.0	35.0	35.0	10.0	10.0	10.0	15.0	0.5	0.5	100	0.0	0.0	IsCivBelters ResearchedAPC2 HasResearch2 NotArena                                                                                                                                                                                                               	ResearchedAPC2                                                                                                                                                                                                                                                  	659	1200	5	transport   	2	0	0	32	0	1	45	0	8		dialog      	dialog      	140	180	220	260	300	340	570											192	80	33	22	2	0	0	2.0	0.80000001	1500.0
Gunship             	590	bom30       	32.860001	50.0	0	80	800	1600	Bulldog G Mk7. This ship's key features are 2 heavy turret positions, with excellent cover for defending constructors, capital ships, and miners.                                                       	25.0	25.0	25.0	8.0	8.0	8.0	20.0	0.5	0.5	200	1500.0	90.0	IsCivBelters ResearchedPlatform1 NotArena                                                                                                                                                                                                                       	ResearchedPlatform1                                                                                                                                                                                                                                             	146	1200	5	gunship     	2	0	0	259	0	1	60	0	8		dialog      	dialog      	140	180	220	260	300	340	535								155	130	33	22	85	80	140	2	0	0	1.5	0.80000001	1250.0
Cruiser             	522	cap302      	300.0	5000.0	15000	90	6000	3600	Hydra CBB 71. Capable of carrying several turret gunners for defense, this capital ship can fire the largest and most deadly tactical nuke missiles, swiftly devastating enemy stations.                	7.5	7.5	7.5	10.0	10.0	10.0	10.0	1.0	0.5	600	0.0	0.0	AtCanBuildCapShips IsCivBelters ResearchedCapital2 HasShipyard2 NotArena                                                                                                                                                                                        	ResearchedCapital2                                                                                                                                                                                                                                              	2570	2800	5	capitol     	4	0	0	616	0	2	120	0	12		dialog      	dialog      	160	200	240	280	320	360	582										130	64	160	180	140	4	0	4	2.0	0.40000001	2250.0
Enhanced Constructor	517	utl201      	85.0	500.0	0	80	3600	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivBelters ResearchedBuilder2 NotArena                                                                                                                                                                                                                        	ResearchedBuilder2                                                                                                                                                                                                                                              	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0	516	dialog      	dialog      	160	200	240	280	320	360	592														22	5	0	255	3.0	0.80000001	750.0
Advanced Constructor	516	utl201      	85.0	500.0	0	100	4500	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivBelters ResearchedBuilder3 NotArena                                                                                                                                                                                                                        	ResearchedBuilder3                                                                                                                                                                                                                                              	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	591														22	5	0	255	3.0	0.80000001	750.0
Enhanced Miner      	537	utl200      	22.91	100.0	0	100	1200	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivBelters ResearchedMiner2 NotArena                                                                                                                                                                                                                          	ResearchedMiner2                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0	536	dialog      	dialog      	160	200	240	280	320	360	595														22	5	0	255	3.0	1.0	500.0
Advanced Miner      	536	utl200      	22.91	100.0	0	120	1500	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivBelters ResearchedMiner3 NotArena                                                                                                                                                                                                                          	ResearchedMiner3                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	594														22	5	0	255	3.0	1.0	500.0
Mine Layer Drone    	523	utl205      	12.0	30.0	0	100	300	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	unavailable NotArena                                                                                                                                                                                                                                            	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1002															5	0	255	3.0	1.0	750.0
Ballista            	604	bom04       	34.82	50.0	500	60	800	1600	RKS Ballista A. This large, lumbering craft is designed for base assault. It is less vulnerable to enemies but still requires turret support to be effective.                                           	30.0	10.0	30.0	16.0	8.0	16.0	15.0	0.5	0.5	200	2000.0	50.0	IsCivRix ResearchedBomber1 NotArena                                                                                                                                                                                                                             	ResearchedBomber1                                                                                                                                                                                                                                               	2706	1200	5	bomber      	2	0	0	0	0	1	0	0	8	689	dialog      	dialog      	140	180	220	260	300	340	651											22	200	80	130	2	0	0	1.0	0.80000001	1250.0
Constructor         	619	utl95       	85.0	500.0	0	60	2880	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	150	0.0	0.0	IsCivRix NotArena                                                                                                                                                                                                                                               	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0	617	dialog      	dialog      	160	200	240	280	320	360	693														22	5	0	255	3.0	0.80000001	750.0
Lifepod             	644	utl94       	4.0	10.0	0	60	25	200	                                                                                                                                                                                                        	60.0	20.0	60.0	16.0	8.0	16.0	15.0	1.0	1.0	50	0.0	0.0	IsCivRix                                                                                                                                                                                                                                                        	                                                                                                                                                                                                                                                                	164	0	0	ejectpod    	0	0	0	0	0	1	0	0	0		dialog      	dialog      	140	180	220	260	300	340	699															1	0	255	1.0	1.0	250.0
Enhanced Fighter    	614	fig04       	18.950001	36.0	0	110	350	450	RKS Longsword B. This craft is able to ripcord to any friendly scout.                                                                                                                                   	90.0	30.0	90.0	10.0	5.0	10.0	30.0	0.5	0.5	100	1200.0	60.0	IsCivRix ResearchedFighter2 HasOrdnance1 NotArena                                                                                                                                                                                                               	ResearchedFighter2                                                                                                                                                                                                                                              	8338	600	10	fighter     	1	1	0	0	0	1	0	0	4	688	dialog      	dialog      	140	180	220	260	300	340	613											80	21	23	33	1	0	0	1.0	1.0	500.0
Pod Fighter         	611	bom03       	23.27	60.0	0	140	150	1600	RKS Javilin A. This advanced lightly armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak. Its default role is miner/constructor killing.      	45.0	15.0	45.0	12.0	6.0	12.0	36.0	0.5	0.25	50	2400.0	80.0	IsCivRix ResearchedStealth1 HasElectronics1 NotArena                                                                                                                                                                                                            	ResearchedStealth1                                                                                                                                                                                                                                              	2194	200	5	stealthftr  	1	0	3	0	1031	1	0	4	5	686	dialog      	dialog      	140	180	220	260	300	340	623								59	60	38	21	80	1000	50	1	0	0	1.5	1.25	750.0
Interceptor         	612	fig03       	15.56	20.0	0	80	700	400	RKS Pike A. This fast, short-range vessel is the most deadly of all fighters but hampered by low fuel capacity, poor scan range, lack of shielding, and incompatibility with teleporters.               	90.0	30.0	90.0	10.0	5.0	10.0	15.0	1.0	1.0	75	0.0	0.0	IsCivRix ResearchedDefender1 HasResearch1 NotArena                                                                                                                                                                                                              	ResearchedDefender1                                                                                                                                                                                                                                             	178	450	15	interceptor 	0	1	0	0	2	1	0	1	3	681	dialog      	dialog      	140	180	220	260	300	340	633										17	23	80	26	120	2	0	0	1.0	1.0	500.0
Miner               	638	utl90       	37.439999	100.0	0	100	960	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	150	0.0	0.0	IsCivRix NotArena                                                                                                                                                                                                                                               	                                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0	637	dialog      	dialog      	160	200	240	280	320	360	696														22	5	0	255	3.0	1.0	500.0
Scout               	610	fig15       	21.190001	40.0	0	160	200	2400	RKS Skirmisher A. This small and agile craft is packed with scanner suites. It carries a compact teleport receiver, allowing any scout or fighter to ripcord to any scout.                              	75.0	25.0	75.0	10.0	5.0	10.0	30.0	0.5	0.25	90	1200.0	60.0	IsCivRix ResearchedSupport1 NotArena                                                                                                                                                                                                                            	ResearchedSupport1                                                                                                                                                                                                                                              	12434	800	5	scout       	1	0	0	0	1027	1	0	2	4	685	dialog      	dialog      	140	180	220	260	300	340	603											81	80	21	33	1	0	0	1.0	1.0	1000.0
Heavy Ballista      	689	bom04       	34.82	50.0	500	75	1200	2000	RKS Ballista B. This large, lumbering craft is designed for base assault. It is less vulnerable to enemies but still requires turret support to be effective.                                           	37.5	12.5	37.5	16.0	8.0	16.0	15.0	0.5	0.5	200	2000.0	60.0	IsCivRix ResearchedBomber2 NotArena                                                                                                                                                                                                                             	ResearchedBomber2                                                                                                                                                                                                                                               	2706	1200	5	bomber      	2	0	0	512	0	1	75	0	8		dialog      	dialog      	140	180	220	260	300	340	650											22	200	80	130	2	0	0	1.0	0.80000001	1250.0
Pod Frigate         	621	cap07       	200.0	2500.0	7500	75	3000	2400	RKS Knight A. Capable of carrying several turret gunners for defense, this capital ship can drop the heaviest of the anti-station pods.                                                                 	12.0	4.0	12.0	18.0	9.0	18.0	10.0	1.0	0.5	400	3000.0	100.0	AtCanBuildCapShips IsCivRix ResearchedCapital1 HasShipyard1 NotArena                                                                                                                                                                                            	ResearchedCapital1                                                                                                                                                                                                                                              	2594	2200	5	capitol     	4	0	2	512	24	2	120	18	10		dialog      	dialog      	160	200	240	280	320	360	683										130	180	140	862	64	3	0	4	1.0	0.80000001	2250.0
Advanced Fighter    	688	fig04       	18.950001	36.0	0	130	450	500	RKS Longsword C. This craft is able to ripcord to any friendly scout. This advanced version can carry special weapons for base attacks.                                                                 	90.0	30.0	90.0	10.0	5.0	10.0	30.0	0.5	0.5	100	1500.0	90.0	IsCivRix ResearchedFighter3 HasOrdnance2 NotArena                                                                                                                                                                                                               	ResearchedFighter3                                                                                                                                                                                                                                              	8338	900	12	fighter     	1	1	0	0	0	1	0	0	4		dialog      	dialog      	140	180	220	260	300	340	612										33	80	21	23	150	1	0	0	1.0	1.0	500.0
Heavy Interceptor   	681	fig03       	15.56	20.0	0	90	750	500	RKS Pike B. This fast, short-range vessel is the most deadly of all fighters but hampered by low fuel capacity, poor scan range, lack of shielding, and incompatibility with teleporters.               	90.0	30.0	90.0	10.0	5.0	10.0	15.0	1.0	1.0	75	0.0	0.0	IsCivRix ResearchedDefender2 HasResearch2 NotArena                                                                                                                                                                                                              	ResearchedDefender2                                                                                                                                                                                                                                             	178	450	15	interceptor 	0	1	0	0	2	1	0	1	4		dialog      	dialog      	140	180	220	260	300	340	632										17	23	80	26	120	2	0	0	1.0	1.0	500.0
Adv Scout           	685	fig15       	21.190001	40.0	0	180	225	3000	RKS Skirmisher B. This small and agile craft is packed with scanner suites. It carries a compact teleport receiver, allowing any scout or fighter to ripcord to any scout.                              	75.0	25.0	75.0	10.0	5.0	10.0	30.0	0.5	0.25	60	1500.0	60.0	IsCivRix ResearchedSupport2 NotArena                                                                                                                                                                                                                            	ResearchedSupport2                                                                                                                                                                                                                                              	12434	800	5	scout       	1	0	0	0	1027	1	0	2	5		dialog      	dialog      	140	180	220	260	300	340	602											81	80	21	33	1	0	0	1.0	1.0	1000.0
Adv Pod Fighter     	686	bom03       	23.27	60.0	0	160	200	2000	RKS Javilin B. This advanced lightly armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak. Its default role is miner/constructor killing.      	45.0	15.0	45.0	12.0	6.0	12.0	36.0	0.5	0.25	50	2400.0	90.0	IsCivRix ResearchedStealth2 HasElectronics2 NotArena                                                                                                                                                                                                            	ResearchedStealth2                                                                                                                                                                                                                                              	2194	200	5	stealthftr  	1	0	3	0	1031	1	0	6	6		dialog      	dialog      	140	180	220	260	300	340	622								59	60	38	21	80	1000	50	1	0	0	1.5	1.25	750.0
Troop Transport     	695	utl92a      	41.889999	45.0	0	75	750	1200	RKS Longship A.  This transport carries specially trained troops capable of taking over enemy facilities.                                                                                               	52.5	17.5	52.5	20.0	10.0	20.0	15.0	0.5	0.5	100	0.0	0.0	IsCivRix ResearchedAPC1 HasResearch1 NotArena                                                                                                                                                                                                                   	ResearchedAPC1                                                                                                                                                                                                                                                  	659	1200	5	transport   	2	0	0	0	0	1	0	0	8		dialog      	dialog      	140	180	220	260	300	340	671												80	33	22	2	0	0	2.0	0.80000001	1500.0
Destroyer           	691	cap06a      	125.0	2500.0	6000	75	3000	1600	RKS Longbow. This large, mainly defensive capitol ship carries a very long range gun, but no turrets.                                                                                                   	24.0	8.0	24.0	8.0	4.0	8.0	10.0	1.0	0.5	400	1200.0	60.0	AtCanBuildCapShips IsCivRix ResearchedArtillery1 HasShipyard1 NotArena                                                                                                                                                                                          	ResearchedArtillery1                                                                                                                                                                                                                                            	2562	2400	5	capitol     	4	0	0	0	0	2	0	0	6		dialog      	dialog      	160	200	240	280	320	360	681												1003	64	180	3	0	4	2.0	0.60000002	2250.0
Tower Layer Drone   	618	acs02       	12.0	30.0	0	100	200	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	IsCivRix unavailable NotArena                                                                                                                                                                                                                                   	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1003															5	0	255	3.0	1.0	750.0
Fighter             	615	fig04       	18.950001	36.0	0	110	300	400	RKS Longsword A. Typically deployed for prolonged combat situations that require quick response and good range, this fighter has 3 weapon mounts, and an average scan range.                            	90.0	30.0	90.0	10.0	5.0	10.0	30.0	0.5	0.5	100	1200.0	60.0	IsCivRix ResearchedFighter1 NotArena                                                                                                                                                                                                                            	ResearchedFighter1                                                                                                                                                                                                                                              	146	600	8	fighter     	1	1	0	0	0	1	0	0	4	614	dialog      	dialog      	140	180	220	260	300	340	614											80	21	23	33	1	0	0	1.0	1.0	500.0
Hvy Troop Transport 	693	utl92a      	41.889999	45.0	1000	75	975	1200	RKS Longship B.  This transport carries specially trained troops capable of taking over enemy facilities. It mounts a heavy weapon capable of taking down an enemy station's shields.                   	52.5	17.5	52.5	20.0	10.0	20.0	15.0	0.5	0.5	100	1000.0	30.0	IsCivRix ResearchedAPC2 HasResearch2 NotArena                                                                                                                                                                                                                   	ResearchedAPC2                                                                                                                                                                                                                                                  	659	1200	5	transport   	2	0	0	0	0	1	0	0	8		dialog      	dialog      	140	180	220	260	300	340	670											200	80	33	22	2	0	0	2.0	0.80000001	1500.0
Gunship             	690	bom04       	34.82	50.0	0	80	800	1600	RKS Cudgel. This ship's key features are 2 heavy turret positions, with excellent cover for defending constructors, capital ships, and miners.                                                          	37.5	12.5	37.5	16.0	8.0	16.0	20.0	0.5	0.5	200	1500.0	90.0	IsCivRix ResearchedPlatform1 NotArena                                                                                                                                                                                                                           	ResearchedPlatform1                                                                                                                                                                                                                                             	146	1200	5	gunship     	2	0	0	0	0	1	0	0	8		dialog      	dialog      	140	180	220	260	300	340	635										130	22	85	80	140	2	0	0	1.5	0.80000001	1250.0
Cruiser             	622	cap08       	300.0	5000.0	15000	90	6000	3600	RKS Knight B. Capable of carrying several turret gunners for defense, this capital ship can drop the heaviest of the anti-station pods.                                                                 	11.25	3.75	11.25	20.0	10.0	20.0	10.0	1.0	0.5	600	0.0	0.0	AtCanBuildCapShips IsCivRix ResearchedCapital2 HasShipyard2 NotArena                                                                                                                                                                                            	ResearchedCapital2                                                                                                                                                                                                                                              	2562	2800	5	capitol     	4	0	0	512	24	2	120	18	12		dialog      	dialog      	160	200	240	280	320	360	682										130	64	862	180	140	4	0	4	2.0	0.40000001	2250.0
Enhanced Constructor	617	utl95       	85.0	500.0	0	80	3600	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivRix ResearchedBuilder2 NotArena                                                                                                                                                                                                                            	ResearchedBuilder2                                                                                                                                                                                                                                              	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0	616	dialog      	dialog      	160	200	240	280	320	360	692														22	5	0	255	3.0	0.80000001	750.0
Advanced Constructor	616	utl95       	85.0	500.0	0	100	4500	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivRix ResearchedBuilder3 NotArena                                                                                                                                                                                                                            	ResearchedBuilder3                                                                                                                                                                                                                                              	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	691														22	5	0	255	3.0	0.80000001	750.0
Enhanced Miner      	637	utl90       	37.439999	100.0	0	100	1200	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivRix ResearchedMiner2 NotArena                                                                                                                                                                                                                              	ResearchedMiner2                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0	636	dialog      	dialog      	160	200	240	280	320	360	695														22	5	0	255	3.0	1.0	500.0
Advanced Miner      	636	utl90       	37.439999	100.0	0	120	1500	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivRix ResearchedMiner3 NotArena                                                                                                                                                                                                                              	ResearchedMiner3                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	694														22	5	0	255	3.0	1.0	500.0
Mine Layer Drone    	623	acs02       	12.0	30.0	0	100	300	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	unavailable NotArena                                                                                                                                                                                                                                            	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1002															5	0	255	3.0	1.0	750.0
Mine Layer Drone    	323	acs41       	12.0	30.0	0	100	300	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	unavailable NotArena                                                                                                                                                                                                                                            	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1002															5	0	255	3.0	1.0	750.0
Mine Layer Drone    	423	acs41       	12.0	30.0	0	100	300	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	unavailable NotArena                                                                                                                                                                                                                                            	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1002															5	0	255	3.0	1.0	750.0
Stealth Bomber      	520	fig32       	18.629999	180.0	250	80	450	2000	Wild Weasel SB Mk1.  This cloakable Bomber with the tenacity of the Stealth Fighter has outstanding anti-base missile capability.                                                                       	30.0	30.0	30.0	7.0	7.0	7.0	12.0	1.0	1.0	120	2400.0	80.0	IsCivBelters ResearchedStealthBomber1 HasElectronics2 NotArena                                                                                                                                                                                                  	ResearchedStealthBomber1                                                                                                                                                                                                                                        	2706	400	8	stealthbmb  	0	1	3	262	0	1	30	0	8		dialog      	dialog      	140	180	220	260	300	340	540									23	60	80	157	50	38	1	0	0	1.5	1.25	1000.0
Pod Bomber          	620	bom03       	23.27	120.0	250	80	150	2000	RKS Sapper. This stealthy craft can use anti-station pods to destroy enemy stations.                                                                                                                    	45.0	15.0	45.0	14.0	7.0	14.0	18.0	0.5	0.25	100	2400.0	80.0	IsCivRix ResearchedStealthBomber1 HasElectronics2 NotArena                                                                                                                                                                                                      	ResearchedStealthBomber1                                                                                                                                                                                                                                        	2706	200	5	stealthbmb  	1	0	3	0	1039	1	0	6	8		dialog      	dialog      	140	180	220	260	300	340	640									60	80	21	1002	50	38	1	0	0	1.5	1.25	1000.0
Derelict Hull       	800	utl99       	75.0	400.0	0	160	300	2400	                                                                                                                                                                                                        	6.0	6.0	6.0	10.0	10.0	10.0	30.0	0.5	0.25	75	0.0	0.0	unavailable                                                                                                                                                                                                                                                     	                                                                                                                                                                                                                                                                	146	800	45	dericon     	1	0	0	0	0	1	0	0	4		dialog      	dialog      	140	180	220	260	300	340	1000									150	21	81	80	153	33	1	0	0	1.0	1.0	750.0
Cargo Container     	801	utl666      	50.0	250.0	0	160	300	2400	                                                                                                                                                                                                        	6.0	6.0	6.0	10.0	10.0	10.0	30.0	0.5	0.25	75	0.0	0.0	unavailable                                                                                                                                                                                                                                                     	                                                                                                                                                                                                                                                                	146	800	45	dericon     	1	0	0	0	0	1	0	0	4		dialog      	dialog      	140	180	220	260	300	340	1001											81	80	21	33	1	0	0	1.0	1.0	750.0
Lxy Stealth Fighter 	256	fig17       	18.25	60.0	500	160	200	2000	GCFS Predator (XA). This advanced armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak.Its default role is miner and constructor interdiction. 	30.0	30.0	30.0	6.0	6.0	6.0	36.0	0.5	0.25	50	2400.0	90.0	IsCivCrimsonWing ResearchedStealth2 HasElectronics2 NotArena                                                                                                                                                                                                    	ResearchedStealth2                                                                                                                                                                                                                                              	2194	200	10	stealthftr  	3	0	3	259	0	1	40	0	6		dialog      	dialog      	140	180	220	260	300	340	221									60	38	22	80	155	50	1	0	0	1.5	1.25	750.0
Lxy Fighter         	258	fig07       	17.139999	36.0	500	120	450	500	GCFF Annihilator (XA). Typically deployed for prolonged combat situations that require quick response and good range, this advanced version can carry 4 weapons for base attacks.                       	60.0	60.0	60.0	5.0	5.0	5.0	25.0	0.5	0.5	100	1500.0	90.0	IsCivCrimsonWing ResearchedFighter3 HasOrdnance2 NotArena                                                                                                                                                                                                       	ResearchedFighter3                                                                                                                                                                                                                                              	146	900	12	fighter     	1	1	0	129	1027	1	25	0	4		dialog      	dialog      	140	180	220	260	300	340	211									81	33	80	21	23	150	1	0	0	1.0	1.0	500.0
Assault Ship        	287	utl18a      	150.0	2500.0	5000	100	4000	3600	GCSS Regulator. This ships main capability is to act as a mobile teleport reciever. It can also mount Nanite repair systems and has excellent sensor suites.                                            	12.0	12.0	12.0	9.0	9.0	9.0	15.0	0.75	0.75	100	4000.0	100.0	AtCanBuildCapShips IsCivCrimsonWing ResearchedSectorSupport HasShipyard1 NotArena                                                                                                                                                                               	ResearchedSectorSupport                                                                                                                                                                                                                                         	2402	1600	60	assault     	4	0	2	512	1027	2	0	4	8		dialog      	dialog      	160	200	240	280	320	360	285									41	130	140	180	64	81	3	0	0	2.0	0.60000002	2250.0
Assault Ship        	387	cap103      	150.0	2500.0	5000	100	4000	3600	FF 3 Monitor This ships main capability is to act as a mobile teleport reciever. It can also mount Nanite repair systems and has excellent sensor suites.                                               	12.0	12.0	12.0	9.0	9.0	9.0	15.0	0.75	0.75	100	4000.0	100.0	AtCanBuildCapShips IsCivBios ResearchedSectorSupport HasShipyard2 NotArena                                                                                                                                                                                      	ResearchedSectorSupport                                                                                                                                                                                                                                         	2402	1600	60	assault     	4	0	2	512	1027	2	0	4	8		dialog      	dialog      	160	200	240	280	320	360	385									41	130	140	180	64	81	3	0	0	2.0	0.60000002	2250.0
Assault Ship        	487	cap04       	150.0	2500.0	5000	100	4000	3600	SS 11 Morning Star. This ships main capability is to act as a mobile teleport reciever. It can also mount Nanite repair systems and has excellent sensor suites.                                        	12.0	12.0	12.0	9.0	9.0	9.0	15.0	0.75	0.75	100	4800.0	100.0	AtCanBuildCapShips IsCivIronLeague ResearchedSectorSupport HasShipyard2 NotArena                                                                                                                                                                                	ResearchedSectorSupport                                                                                                                                                                                                                                         	2402	1600	60	assault     	4	0	2	512	1027	2	0	4	8		dialog      	dialog      	160	200	240	280	320	360	485									41	130	140	180	64	81	3	0	0	2.0	0.60000002	2250.0
